g-band PS1-13bvb 56451.6  0.5  0.7 -1.0 0.3 0.3 -2.1 0.6 0.6 -3.3 0.1 0.1 -3.0 0.5 0.5 -4.9 0.9 1.0 1.0 0.3 0.3  5  2  1 104 35 27 10  7  4 1.50 0.18 0.16 0.023 0.023 0.017
g-band PS1-13cqb 56503.6  1.1  0.9 -1.0 0.3 0.3 -2.3 0.6 0.6 -3.5 0.3 0.3 -3.0 0.5 0.5 -4.9 1.0 1.1 1.0 0.3 0.3  4  1  1 101 37 25 10  7  4 0.23 0.03 0.03 0.005 0.005 0.003
g-band PS1-13cua 56544.7  0.2  0.2 -1.1 0.3 0.3 -2.6 0.4 0.4 -4.0 0.1 0.1 -3.1 0.5 0.5 -5.0 1.0 1.0 0.9 0.3 0.2  4  1  1 110 34 22 10  6  4 0.58 0.04 0.04 0.004 0.004 0.003
g-band PS1-13eck 56613.7  0.3  0.4 -1.0 0.3 0.3 -2.0 0.6 0.6 -3.2 0.2 0.2 -3.0 0.5 0.5 -5.0 1.0 1.1 1.0 0.4 0.3  5  2  1  98 36 25 10  6  4 0.40 0.07 0.06 0.011 0.015 0.008
g-band PS1-13esn 56637.2  0.9  0.9 -1.0 0.3 0.3 -2.1 0.6 0.6 -2.9 0.2 0.2 -3.0 0.5 0.5 -5.0 1.0 1.0 1.0 0.4 0.3  5  2  1  97 35 24 10  6  4 1.37 0.32 0.23 0.012 0.017 0.009
r-band PS1-10a   55200.9  0.8  0.8 -1.0 0.3 0.3 -2.8 0.5 0.6 -3.4 0.5 0.8 -2.9 0.5 0.6 -4.5 1.0 1.2 1.0 0.3 0.3  8  2  2 106 33 26 11  7  4 1.75 0.35 0.26 0.005 0.005 0.003
r-band PS1-10b   55204.0  0.4  0.5 -1.0 0.3 0.3 -2.8 0.4 0.4 -3.2 0.1 0.1 -3.0 0.6 0.5 -5.0 1.0 1.0 1.0 0.3 0.2  7  1  1 101 33 25 10  7  4 2.46 0.14 0.14 0.008 0.015 0.006
r-band PS1-10q   55200.4  0.7  0.7 -1.0 0.3 0.3 -3.4 0.6 0.6 -4.1 0.1 0.1 -2.3 0.4 0.4 -5.2 1.5 1.2 1.0 0.3 0.3  6  2  1  89  5  2 15  7  6 0.67 0.03 0.02 0.022 0.006 0.005
r-band PS1-10t   55205.2  0.9  0.8 -1.0 0.3 0.3 -2.6 0.9 0.8 -4.9 0.2 0.3 -2.7 0.4 0.5 -4.3 1.0 0.9 0.9 0.3 0.3  5  1  1  80  6 10 13  8  5 0.33 0.02 0.02 0.013 0.010 0.008
r-band PS1-10ae  55239.3  0.1  0.1 -1.0 0.3 0.3 -3.7 0.7 0.6 -4.0 0.1 0.1 -3.0 0.6 0.5 -4.9 1.0 1.1 0.9 0.3 0.2  5  2  1 106 31 25 11  6  4 0.74 0.03 0.02 0.006 0.005 0.004
r-band PS1-10lv  55379.1  3.0  3.9 -1.0 0.3 0.3 -2.5 0.7 0.6 -4.1 0.0 0.1 -2.8 0.5 0.5 -4.1 0.8 0.8 1.0 0.4 0.3 10  4  2  97 17  8 12  8  5 2.35 0.07 0.08 0.036 0.014 0.013
r-band PS1-10mb  55374.4  0.8  0.9 -1.0 0.3 0.3 -2.8 0.6 0.6 -5.3 0.5 0.6 -2.9 0.5 0.5 -4.4 0.9 0.9 1.0 0.4 0.2  7  2  2  97 30 22 11  7  4 0.15 0.03 0.02 0.024 0.010 0.006
r-band PS1-10zu  55354.8 24.7  5.5 -1.0 0.3 0.3 -2.3 0.8 0.7 -5.1 0.2 0.3 -2.7 0.3 0.5 -4.0 1.0 0.8 1.0 0.4 0.3  8  3  2 101  7 25 17  9  7 0.53 0.06 0.06 0.019 0.005 0.004
r-band PS1-10abd 55387.4  3.5  4.5 -1.0 0.3 0.3 -2.3 0.9 0.8 -3.9 0.1 0.1 -2.9 0.4 0.4 -4.2 0.6 0.9 1.0 0.3 0.2  8  3  2  85 32 11 10  8  4 2.62 0.27 0.26 0.048 0.022 0.018
r-band PS1-10agh 55433.9  0.4  0.8 -1.0 0.3 0.3 -2.3 0.7 0.8 -3.8 0.0 0.0 -2.5 0.4 0.5 -4.2 1.2 1.4 1.0 0.3 0.3  8  2  2  95 17 15 14  9  6 2.67 0.12 0.11 0.018 0.022 0.013
r-band PS1-10awc 55454.2  0.2  0.4 -1.0 0.3 0.3 -2.5 0.3 0.3 -4.2 0.1 0.1 -2.3 0.5 0.7 -4.3 1.8 1.4 1.0 0.3 0.3  8  2  1  89  9  9 16 10  7 1.47 0.06 0.06 0.012 0.015 0.009
r-band PS1-10biu 55495.0  0.5  0.7 -1.0 0.3 0.3 -3.2 0.7 0.7 -3.5 0.2 0.2 -3.0 0.5 0.5 -4.9 0.8 1.0 0.9 0.3 0.2  6  3  2 106 34 30 11  6  4 2.72 0.24 0.17 0.008 0.014 0.006
r-band PS1-10blk 55508.3  0.1  0.2 -1.0 0.3 0.3 -3.9 0.5 0.5 -4.5 0.1 0.1 -2.9 0.3 0.4 -5.0 1.0 1.1 0.9 0.2 0.2  6  2  1  70 18  3 11  6  4 1.22 0.08 0.07 0.028 0.013 0.008
r-band PS1-11u   55509.4 11.9 17.5 -1.0 0.3 0.3 -2.3 0.9 0.8 -4.1 0.1 0.1 -3.2 0.1 0.1 -1.8 0.3 0.2 1.0 0.3 0.3  8  2  2  63 16 11 20  3  2 0.85 0.30 0.18 0.001 0.001 0.001
r-band PS1-11z   55539.0  7.5 12.4 -1.0 0.3 0.3 -0.9 0.6 1.3 -4.5 0.1 0.1 -2.5 0.3 0.3 -4.5 1.7 1.2 1.0 0.3 0.3 13 10  5  83  4  4 19  9  8 1.04 0.07 0.06 0.006 0.007 0.004
r-band PS1-11ai  55498.6 14.2 11.5 -1.0 0.3 0.3 -2.3 0.8 0.8 -4.6 0.4 0.6 -2.5 0.5 0.6 -4.0 1.1 1.4 1.0 0.3 0.2  8  3  2  93 14 15 14  9  7 0.79 0.28 0.21 0.049 0.015 0.011
r-band PS1-11ak  55592.9  0.8  0.9 -1.0 0.3 0.3 -2.2 0.6 0.7 -4.0 1.2 1.1 -3.0 0.5 0.5 -5.0 1.0 1.0 1.0 0.4 0.2  8  3  2 101 32 27 10  6  4 0.70 0.48 0.22 0.034 0.039 0.027
